Index	ID	Country	Latitude	Longitude	Age
10925	MIV001	Spain	41.569583	2.016	4050
10926	I10865	Spain	42.1333	3.1083	1800
10927	I3980	Spain	37.1775	-3.609166667	1387
10928	I3981	Spain	37.1775	-3.609166667	1450
10929	I3982	Spain	37.1775	-3.609166667	1650
10930	I3983	Spain	37.1775	-3.609166667	1550
10931	I4054	Spain	37.1775	-3.609166667	1650
10932	I6492	Spain	41.274	1.178	1600
10933	I7158	Spain	41.274	1.178	1600
10934	I8338	Spain	42.1333	3.1083	1800
10935	I6490	Spain	41.274	1.178	1600
10936	I8202	Spain	42.1333	3.1083	1750
10937	I8339	Spain	42.1333	3.1083	1777
10938	I8474	Spain	42.1333	3.1083	1800
10939	I10866	Spain	42.1333	3.1083	1947
10940	I8216	Spain	42.1333	3.1083	1795
10941	I8343	Spain	42.1333	3.1083	1287
10942	I8475	Spain	42.1333	3.1083	1800
10943	I4055	Spain	37.1775	-3.609166667	1650
10944	I6491	Spain	41.274	1.178	1600
10945	CBR004	Spain	38.6433	-0.896	3448
10946	CMO001	Spain	38.184703	-1.886158	3729
10947	CMO002	Spain	38.184703	-1.886158	3764
10948	CMO003	Spain	38.184703	-1.886158	3600
10949	LOT001	Spain	37.674387	-1.697	3849
10950	MMI004	Spain	37.674387	-1.697	3450
10951	LHO003	Spain	38.344015	-0.77	3524
10952	PLZ001	Spain	38.644582	-0.87	4750
10953	PUC001	Spain	38.627399	-0.864597	3741
10954	PUC002	Spain	38.627399	-0.864597	3610
10955	PUC003	Spain	38.627399	-0.864597	3761
10956	PUC004	Spain	38.627399	-0.864597	3644
10957	CDM001	Spain	38.102807	-1.865441	4337
10958	CDM002	Spain	38.102807	-1.865441	4435
10959	CDM003	Spain	38.102807	-1.865441	4750
10960	CDM004	Spain	38.102807	-1.865441	4750
10961	CDM005	Spain	38.102807	-1.865441	4750
10962	CDP001	Spain	38.783176	-0.34	4750
10963	CDP002	Spain	38.783176	-0.34	4750
10964	CDP006	Spain	38.783176	-0.34	4750
10965	CDP008	Spain	38.783176	-0.34	4750
10966	CDP011	Spain	38.783176	-0.34	4750
10967	CLL001	Spain	38.630293	-0.863	4750
10968	CLL002	Spain	38.630293	-0.863	4750
10969	CLL003	Spain	38.630293	-0.863	4750
10970	CLL004	Spain	38.630293	-0.863	4750
10971	CLL005	Spain	38.630293	-0.863	4750
10972	CLL006	Spain	38.630293	-0.863	4750
10973	CLL008	Spain	38.630293	-0.863	4750
10974	CLL009	Spain	38.630293	-0.863	4750
10975	CLL010	Spain	38.630293	-0.863	4750
10976	CLL011	Spain	38.630293	-0.863	4750
10977	CDM006	Spain	38.102807	-1.865441	4239
10978	CDP003	Spain	38.783176	-0.34	4750
10979	CDP009	Spain	38.783176	-0.34	4750
10980	I0453	Spain	38.1	-1.85	4239
10981	VLBA013	Spain	37.410926	-6.059	4350
10982	VLBA015	Spain	37.410926	-6.059	4750
10983	VLBA016	Spain	37.410926	-6.059	4750
10984	VLBA017	Spain	37.410926	-6.059	4750
10985	VLBA029	Spain	37.410926	-6.059	4750
10986	VLBA014	Spain	37.410926	-6.059	3600
10987	VLBA019	Spain	37.410926	-6.059	4750
10988	VLBA020	Spain	37.410926	-6.059	4750
10989	VLBA021	Spain	37.410926	-6.059	4750
10990	VLBA033	Spain	37.410926	-6.059	4750
10991	VLBA036	Spain	37.410926	-6.059	4724
10992	BAL003.A0101	Spain	42.085341	1.601683	11908
10993	BAL051_merged	Spain	42.085341	1.601683	13015
10994	I12031	Spain	42.01656	2.814897	1392
10995	I12034	Spain	42.01656	2.814897	1392
10996	I12162	Spain	42.01656	2.814897	1392
10997	I12163	Spain	42.01656	2.814897	1392
10998	I12164	Spain	42.01656	2.814897	1392
10999	I3775	Spain	41.981377	2.309824	1300
11000	I3776	Spain	41.981377	2.309824	1300
11001	I3777	Spain	41.981377	2.309824	1300
11002	I3778	Spain	41.981377	2.309824	1300
11003	I3866	Spain	41.981377	2.309824	1300
11004	I12029	Spain	42.01656	2.814897	1392
11005	I3574	Spain	37.3244444	-4.005833333	1450
11006	I3575	Spain	37.3244444	-4.005833333	1450
11007	I3576	Spain	37.3244444	-4.005833333	1468
11008	I3577	Spain	37.3244444	-4.005833333	1450
11009	I3578	Spain	37.3244444	-4.005833333	1450
11010	I3579	Spain	37.3244444	-4.005833333	1450
11011	I3581	Spain	37.3244444	-4.005833333	1450
11012	I3582	Spain	37.3244444	-4.005833333	1450
11013	I3585	Spain	36.9572222	-4.12	1195
11014	I3583	Spain	37.3244444	-4.005833333	1450
11015	I3584	Spain	36.9572222	-4.12	1400
11016	I12030	Spain	42.01656	2.814897	1392
11017	I12032	Spain	42.01656	2.814897	1392
11018	I12033	Spain	42.01656	2.814897	1392
11019	ZAP002	Spain	37.674387	-1.697	3825
11022	Spy_noUDG.SG	Belgium	50.482222	4.669167	40922
11023	LAV001	St. Lucia	14.091	-60.926	830
11024	LAV002	St. Lucia	14.091	-60.926	685
11025	LAV003	St. Lucia	14.091	-60.926	672
11026	LAV004	St. Lucia	14.091	-60.926	725
11027	LAV005	St. Lucia	14.091	-60.926	855
11028	LAV006	St. Lucia	14.091	-60.926	725
11029	LAV007	St. Lucia	14.091	-60.926	659
11030	LAV008	St. Lucia	14.091	-60.926	675
11031	LAV009	St. Lucia	14.091	-60.926	646
11032	LAV010	St. Lucia	14.091	-60.926	659
11033	LAV011	St. Lucia	14.091	-60.926	698
11034	LAV012	St. Lucia	14.091	-60.926	602
11138	I17470	Sudan	..	..	950
11139	I21010	Sudan	21.070453	30.664028	1100
11140	I21035	Sudan	21.070453	30.664028	1100
11141	I21036	Sudan	21.070453	30.664028	1100
11142	I21037	Sudan	21.070453	30.664028	1100
11143	I20913	Sudan	21.070453	30.664028	1100
11144	I21008	Sudan	21.070453	30.664028	1100
11145	I21041	Sudan	21.070453	30.664028	1100
11146	I20916	Sudan	21.070453	30.664028	1100
11147	I19013	Sudan	21.070453	30.664028	1100
11148	I19014	Sudan	21.070453	30.664028	1100
11149	I19015	Sudan	21.070453	30.664028	1100
11150	I19132	Sudan	21.070453	30.664028	1100
11151	I19134	Sudan	21.070453	30.664028	1100
11152	I19135	Sudan	21.070453	30.664028	1100
11153	I19136	Sudan	21.070453	30.664028	1100
11154	I19138	Sudan	21.070453	30.664028	1100
11155	I19139	Sudan	21.070453	30.664028	1100
11156	I19140	Sudan	21.070453	30.664028	1100
11157	I19143	Sudan	21.070453	30.664028	1100
11158	I19144	Sudan	21.070453	30.664028	1100
11159	I19145	Sudan	21.070453	30.664028	1100
11160	I19148	Sudan	21.070453	30.664028	1100
11161	I6139	Sudan	21.070453	30.664028	1223
11162	I6140	Sudan	21.070453	30.664028	1177
11163	I6141	Sudan	21.070453	30.664028	1090
11164	I6250	Sudan	21.070453	30.664028	1138
11165	I6251	Sudan	21.070453	30.664028	1115
11166	I6252	Sudan	21.070453	30.664028	1155
11167	I6253	Sudan	21.070453	30.664028	1103
11168	I6327	Sudan	21.070453	30.664028	990
11169	I6328	Sudan	21.070453	30.664028	1031
11170	I6330	Sudan	21.070453	30.664028	1214
11171	I6340	Sudan	21.070453	30.664028	1090
11172	I6138	Sudan	21.070453	30.664028	1223
11173	I6331	Sudan	21.070453	30.664028	1125
11174	I6329	Sudan	21.070453	30.664028	1112
11175	I19133	Sudan	21.070453	30.664028	1100
11176	I19141	Sudan	21.070453	30.664028	1100
11177	I19142	Sudan	21.070453	30.664028	1100
11178	I19146	Sudan	21.070453	30.664028	1100
11179	I19137	Sudan	21.070453	30.664028	1100
11180	I17449	Sudan	21.070453	30.664028	1100
11181	I17450	Sudan	21.070453	30.664028	1100
11182	I17451	Sudan	21.070453	30.664028	1100
11183	I17473	Sudan	21.070453	30.664028	1100
11184	I17477	Sudan	21.070453	30.664028	1100
11185	I17481	Sudan	21.070453	30.664028	1075
11186	I17482	Sudan	21.070453	30.664028	1100
11187	I18505	Sudan	21.070453	30.664028	1100
11188	I18507	Sudan	21.070453	30.664028	1100
11189	I18508	Sudan	21.070453	30.664028	1100
11190	I18510	Sudan	21.070453	30.664028	1100
11191	I18511	Sudan	21.070453	30.664028	1100
11192	I18514	Sudan	21.070453	30.664028	1150
11193	I18516	Sudan	21.070453	30.664028	1100
11194	I18517	Sudan	21.070453	30.664028	1100
11195	I18518	Sudan	21.070453	30.664028	1100
11196	I18519	Sudan	21.070453	30.664028	1100
11197	I18520	Sudan	21.070453	30.664028	1100
11198	I18521	Sudan	21.070453	30.664028	1100
11199	I18522	Sudan	21.070453	30.664028	1100
11200	I18525	Sudan	21.070453	30.664028	1075
11201	I18536	Sudan	21.070453	30.664028	1100
11202	I18538	Sudan	21.070453	30.664028	1150
11203	I18540_d	Sudan	21.070453	30.664028	1100
11204	I18610	Sudan	21.070453	30.664028	1100
11205	I6254	Sudan	21.070453	30.664028	999
11206	I6255	Sudan	21.070453	30.664028	1138
11207	I6256	Sudan	21.070453	30.664028	1119
11208	I6257	Sudan	21.070453	30.664028	1127
11209	I6258	Sudan	21.070453	30.664028	1177
11210	I6324	Sudan	21.070453	30.664028	1127
11211	I6325	Sudan	21.070453	30.664028	1223
11212	I6326	Sudan	21.070453	30.664028	1230
11213	I6332	Sudan	21.070453	30.664028	1112
11214	I6333	Sudan	21.070453	30.664028	1177
11215	I6334	Sudan	21.070453	30.664028	1102
11216	I6336	Sudan	21.070453	30.664028	1049
11217	I6337	Sudan	21.070453	30.664028	1238
11218	I6338	Sudan	21.070453	30.664028	1239
11219	I17475	Sudan	21.070453	30.664028	1125
11220	I18612	Sudan	21.070453	30.664028	1100
11221	I17478	Sudan	21.070453	30.664028	1150
11222	I18524_d	Sudan	21.070453	30.664028	1100
11223	I18509	Sudan	21.070453	30.664028	1150
11234	ans003_noUDG.SG	Sweden	57.509	18.14	5282
11235	ans005_noUDG.SG	Sweden	57.509	18.14	5367
11236	ans008_noUDG.SG	Sweden	57.509	18.14	5154
11237	ans014_noUDG.SG	Sweden	57.509	18.14	5111
11238	ans016_noUDG.SG	Sweden	57.509	18.14	4705
11239	ans017_noUDG.SG	Sweden	57.509	18.14	5053
11240	RISE207_noUDG.SG	Sweden	55.997	14.104	3344
11241	RISE175_noUDG.SG	Sweden	55.397	13.6	3233
11242	RISE210_noUDG.SG	Sweden	55.997	14.104	3312
11243	ber1M_noUDG.SG	Sweden	58.415833	15.625278	4483
11244	ber2F_noUDG.SG	Sweden	58.415833	15.625278	4492
11245	oll007_noUDG.SG	Sweden	56.014689	14.068039	4617
11246	RISE94_noUDG.SG	Sweden	56.025	14.233	4487
11247	VK359_noUDG.SG	Sweden	57.3501182	17.0758422	1200
11248	VK379_noUDG.SG	Sweden	57.3501182	17.0758422	1200
11249	VK382_noUDG.SG	Sweden	57.3501182	17.0758422	1200
11250	ros005_renamed_noUDG.SG	Sweden	58.183333	13.65	4955
11251	ros3_noUDG.SG	Sweden	58.183333	13.65	5084
11252	ajv28_noUDG.SG	Sweden	57.28	18.2	4829
11253	ajv36_noUDG.SG	Sweden	57.28	18.2	4924
11254	hem001_noUDG.SG	Sweden	57.22	18.57	4929
11255	hem004_noUDG.SG	Sweden	57.22	18.57	5145
11256	hem005_noUDG.SG	Sweden	57.22	18.57	5178
11257	hem001.SG	Sweden	57.22	18.57	4929
11258	hem004.SG	Sweden	57.22	18.57	5145
11259	hem005.SG	Sweden	57.22	18.57	5178
11260	vbj002.SG	Sweden	57.58	18.7	4780
11261	vbj015.SG	Sweden	57.58	18.7	4865
11262	vbj001_noUDG.SG	Sweden	57.58	18.7	4675
11263	vbj002_noUDG.SG	Sweden	57.58	18.7	4780
11264	vbj004_noUDG.SG	Sweden	57.58	18.7	4702
11265	vbj006_noUDG.SG	Sweden	57.58	18.7	4898
11266	vbj007_noUDG.SG	Sweden	57.58	18.7	4469
11267	vbj008_noUDG.SG	Sweden	57.58	18.7	4663
11268	vbj012_noUDG.SG	Sweden	57.58	18.7	4933
11269	vbj013_noUDG.SG	Sweden	57.58	18.7	4778
11270	vbj014_noUDG.SG	Sweden	57.58	18.7	4802
11271	vbj015_noUDG.SG	Sweden	57.58	18.7	4865
11272	vbj017_noUDG.SG	Sweden	57.58	18.7	4864
11273	vbj018_noUDG.SG	Sweden	57.58	18.7	4868
11274	vbj003_noUDG.SG	Sweden	57.58	18.7	4879
11275	vbj003.SG	Sweden	57.58	18.7	4879
11276	vbj001.SG	Sweden	57.58	18.7	4675
11277	vbj004.SG	Sweden	57.58	18.7	4702
11278	vbj006.SG	Sweden	57.58	18.7	4898
11279	vbj007.SG	Sweden	57.58	18.7	4469
11280	vbj008.SG	Sweden	57.58	18.7	4663
11281	vbj012.SG	Sweden	57.58	18.7	4933
11282	vbj013.SG	Sweden	57.58	18.7	4778
11283	vbj014.SG	Sweden	57.58	18.7	4802
11284	vbj017.SG	Sweden	57.58	18.7	4864
11285	vbj018.SG	Sweden	57.58	18.7	4868
11286	StoraForvar11_noUDG.SG	Sweden	57.285	17.971	7365
11287	VK579_noUDG.SG	Sweden	56.5046381	16.4293858	1650
11288	VK522_noUDG.SG	Sweden	56.5350447	16.6050264	1550
11289	RISE174_noUDG.SG	Sweden	55.545	13.098	1405
11290	oll009_noUDG.SG	Sweden	56.014689	14.068039	3787
11291	oll010_noUDG.SG	Sweden	56.014689	14.068039	3704
11292	RISE179_noUDG.SG	Sweden	55.397	13.6	3843
11293	RISE97_noUDG.SG	Sweden	55.557	13.059	3895
11294	RISE98_noUDG.SG	Sweden	55.381	13.445	4082
11295	Olsund	Sweden	61.658	17.004	4306
11296	SF11_noUDG.SG	Sweden	57.285	17.971	8892
11297	SBj_noUDG.SG	Sweden	57.792	18.538	8771
11298	SF12.SG	Sweden	57.285	17.971	8895
11299	SF9_noUDG.SG	Sweden	57.285	17.971	9144
11300	Kvarlov5164	Sweden	61.658497	17.003742	5746
11301	Gokhem7_noUDG.SG	Sweden	58.174	13.408	4755
11302	Gokhem2_noUDG.SG	Sweden	58.174	13.408	4928
11303	Gokhem4_noUDG.SG	Sweden	58.174	13.408	4924
11304	Gokhem5_noUDG.SG	Sweden	58.174	13.408	5084
11305	I0011	Sweden	58.535	15.046	7564
11306	I0012	Sweden	58.535	15.046	7598
11307	I0013	Sweden	58.535	15.046	7722
11308	I0014	Sweden	58.535	15.046	7686
11309	I0015	Sweden	58.535	15.046	7710
11310	I0017	Sweden	58.535	15.046	7624
11311	MotalaAA	Sweden	58.535	15.046	7599
11312	I0017.SG	Sweden	58.535	15.046	7624
11313	Ajvide59_noUDG.SG	Sweden	57.287	18.206	4700
11314	Ire8_noUDG.SG	Sweden	57.833	18.6	4575
11315	ajv54_noUDG.SG	Sweden	57.281086	18.169117	4849
11316	Ajvide52_noUDG.SG	Sweden	57.287	18.206	4700
11317	Ajvide53_noUDG.SG	Sweden	57.287	18.206	4700
11318	Ajvide58_noUDG.SG	Sweden	57.287	18.206	4700
11319	Ajvide70_noUDG.SG	Sweden	57.287	18.206	4700
11320	VK33_noUDG.SG	Sweden	58.38	13.65	900
11321	VK517_noUDG.SG	Sweden	59.86	17.65	900
11322	VK347_noUDG.SG	Sweden	56.8792364	16.7212765	1000
11323	vik_84035_noUDG.SG	Sweden	59.61731	17.72361	1061
11324	vik_2072_noUDG.SG	Sweden	59.61731	17.72361	973
11325	vik_bns023_noUDG.SG	Sweden	59.61731	17.72361	900
11326	VK304_noUDG.SG	Sweden	58.38	13.65	900
11327	VK467_noUDG.SG	Sweden	57.63	18.28	975
11328	vik_KAL006_noUDG.SG	Sweden	59.61731	17.72361	900
11329	vik_kal009_noUDG.SG	Sweden	59.61731	17.72361	900
11330	vik_stg020_noUDG.SG	Sweden	59.61731	17.72361	900
11331	VK533_noUDG.SG	Sweden	56.8057977	16.7301606	1000
11332	vik_84001_noUDG.SG	Sweden	59.61731	17.72361	964
11333	vik_84005_noUDG.SG	Sweden	59.61731	17.72361	900
11334	vik_97002_noUDG.SG	Sweden	59.61731	17.72361	900
11335	vik_97026_noUDG.SG	Sweden	59.61731	17.72361	900
11336	vik_97029_noUDG.SG	Sweden	59.61731	17.72361	900
11337	vik_grt035_noUDG.SG	Sweden	59.61731	17.72361	994
11338	vik_grt036_noUDG.SG	Sweden	59.61731	17.72361	870
11339	vik_gtm021_noUDG.SG	Sweden	59.61731	17.72361	900
11340	vik_gtm127_noUDG.SG	Sweden	59.61731	17.72361	900
11341	vik_kls001_noUDG.SG	Sweden	59.61731	17.72361	900
11342	vik_nuf002_noUDG.SG	Sweden	59.61731	17.72361	900
11343	vik_stg021_noUDG.SG	Sweden	59.61731	17.72361	919
11344	vik_stg026_noUDG.SG	Sweden	59.61731	17.72361	1018
11345	vik_urm035_noUDG.SG	Sweden	59.61731	17.72361	863
11346	vik_urm045_noUDG.SG	Sweden	59.61731	17.72361	900
11347	vik_urm160_noUDG.SG	Sweden	59.61731	17.72361	798
11348	vik_urm161_noUDG.SG	Sweden	59.61731	17.72361	857
11349	VK108_noUDG.SG	Sweden	55.54	13.05	950
11350	VK217_noUDG.SG	Sweden	55.54	13.05	950
11351	VK232_noUDG.SG	Sweden	57.63	18.28	975
11352	VK251_noUDG.SG	Sweden	57.63	18.28	975
11353	VK265_noUDG.SG	Sweden	57.18	13.93	1000
11354	VK266_noUDG.SG	Sweden	57.18	13.93	1000
11355	VK267_noUDG.SG	Sweden	57.18	13.93	1000
11356	VK268_noUDG.SG	Sweden	57.18	13.93	1000
11357	VK269_noUDG.SG	Sweden	57.18	13.93	1000
11358	VK270_noUDG.SG	Sweden	57.18	13.93	1000
11359	VK29_noUDG.SG	Sweden	58.38	13.65	900
11360	VK30_noUDG.SG	Sweden	58.38	13.65	900
11361	VK303_noUDG.SG	Sweden	58.38	13.65	900
11362	VK306_noUDG.SG	Sweden	58.38	13.65	900
11363	VK308_noUDG.SG	Sweden	58.38	13.65	900
11364	VK309_noUDG.SG	Sweden	58.38	13.65	900
11365	VK31_noUDG.SG	Sweden	58.38	13.65	900
11366	VK332_noUDG.SG	Sweden	56.41526	16.4326046	1085
11367	VK333_noUDG.SG	Sweden	56.5765236	16.4602296	1052
11368	VK334_noUDG.SG	Sweden	56.8057977	16.7301606	893
11369	VK335_noUDG.SG	Sweden	56.7279175	16.7191707	1000
11370	VK336_noUDG.SG	Sweden	56.8057977	16.7301606	1091
11371	VK337_noUDG.SG	Sweden	56.4775012	16.5761124	1069
11372	VK34_noUDG.SG	Sweden	58.38	13.65	900
11373	VK342_noUDG.SG	Sweden	56.4440667	16.5656284	1000
11374	VK343_noUDG.SG	Sweden	56.5524197	16.6212723	1000
11375	VK344_noUDG.SG	Sweden	56.3268808	16.4066237	1000
11376	VK345_noUDG.SG	Sweden	56.7321539	16.721969	1000
11377	VK346_noUDG.SG	Sweden	56.7279175	16.7191707	1000
11378	VK348_noUDG.SG	Sweden	56.8792364	16.7212765	1000
11379	VK349_noUDG.SG	Sweden	56.4593837	16.430668	1110
11380	VK35_noUDG.SG	Sweden	58.38	13.65	900
11381	VK350_noUDG.SG	Sweden	56.7321539	16.721969	1134
11382	VK352_noUDG.SG	Sweden	56.7207075	16.7115646	1000
11383	VK353_noUDG.SG	Sweden	56.41526	16.4326046	893
11384	VK354_noUDG.SG	Sweden	56.444068	16.5658256	939
11385	VK355_noUDG.SG	Sweden	56.2847285	16.409356	1097
11386	VK357_noUDG.SG	Sweden	56.41526	16.4326046	887
11387	VK358_noUDG.SG	Sweden	56.8057977	16.7301606	1092
11388	VK380_noUDG.SG	Sweden	57.3426385	17.0209072	1000
11389	VK39_noUDG.SG	Sweden	58.38	13.65	900
11390	VK395_noUDG.SG	Sweden	58.38	13.65	900
11391	VK396_noUDG.SG	Sweden	58.38	13.65	900
11392	VK397_noUDG.SG	Sweden	58.38	13.65	900
11393	VK398_noUDG.SG	Sweden	58.38	13.65	900
11394	VK399_noUDG.SG	Sweden	58.38	13.65	900
11395	VK40_noUDG.SG	Sweden	58.38	13.65	900
11396	VK400_noUDG.SG	Sweden	58.38	13.65	900
11397	VK401_noUDG.SG	Sweden	58.38	13.65	900
11398	VK402_noUDG.SG	Sweden	58.38	13.65	900
11399	VK403_noUDG.SG	Sweden	58.38	13.65	900
11400	VK404_noUDG.SG	Sweden	58.38	13.65	900
11401	VK405_noUDG.SG	Sweden	58.38	13.65	900
11402	VK406_noUDG.SG	Sweden	58.38	13.65	900
11403	VK407_noUDG.SG	Sweden	58.38	13.65	900
11404	VK42_noUDG.SG	Sweden	58.38	13.65	900
11405	VK424_noUDG.SG	Sweden	58.38	13.65	900
11406	VK425_noUDG.SG	Sweden	58.38	13.65	900
11407	VK426_noUDG.SG	Sweden	58.38	13.65	900
11408	VK427_noUDG.SG	Sweden	58.38	13.65	900
11409	VK428_noUDG.SG	Sweden	57.34	18.19	975
11410	VK429_noUDG.SG	Sweden	57.34	18.19	975
11411	VK430_noUDG.SG	Sweden	57.34	18.19	975
11412	VK431_noUDG.SG	Sweden	57.34	18.19	975
11413	VK432_noUDG.SG	Sweden	57.34	18.19	975
11414	VK433_noUDG.SG	Sweden	57.34	18.19	975
11415	VK434_noUDG.SG	Sweden	57.34	18.19	975
11416	VK435_noUDG.SG	Sweden	57.34	18.19	975
11417	VK437_noUDG.SG	Sweden	57.34	18.19	975
11418	VK438_noUDG.SG	Sweden	57.34	18.19	975
11419	VK439_noUDG.SG	Sweden	57.34	18.19	975
11420	VK440_noUDG.SG	Sweden	57.34	18.19	975
11421	VK441_noUDG.SG	Sweden	57.34	18.19	975
11422	VK442_noUDG.SG	Sweden	56.41526	16.4326047	1097
11423	VK443_noUDG.SG	Sweden	57.3426385	17.0209072	1000
11424	VK444_noUDG.SG	Sweden	56.41526	16.4326046	1097
11425	VK450_noUDG.SG	Sweden	57.63	18.28	975
11426	VK452_noUDG.SG	Sweden	57.63	18.28	975
11427	VK453_noUDG.SG	Sweden	57.63	18.28	975
11428	VK454_noUDG.SG	Sweden	57.63	18.28	975
11429	VK455_noUDG.SG	Sweden	57.34	18.19	975
11430	VK456_noUDG.SG	Sweden	57.34	18.19	975
11431	VK457_noUDG.SG	Sweden	57.34	18.19	975
11432	VK458_noUDG.SG	Sweden	57.34	18.19	975
11433	VK459_noUDG.SG	Sweden	57.34	18.19	975
11434	VK460_noUDG.SG	Sweden	57.34	18.19	975
11435	VK461_noUDG.SG	Sweden	57.34	18.19	975
11436	VK462_noUDG.SG	Sweden	57.34	18.19	975
11437	VK463_noUDG.SG	Sweden	57.34	18.19	975
11438	VK464_noUDG.SG	Sweden	57.34	18.19	975
11439	VK468_noUDG.SG	Sweden	57.63	18.28	975
11440	VK469_noUDG.SG	Sweden	57.63	18.28	975
11441	VK471_noUDG.SG	Sweden	57.63	18.28	975
11442	VK472_noUDG.SG	Sweden	57.63	18.28	975
11443	VK473_noUDG.SG	Sweden	57.63	18.28	975
11444	VK474_noUDG.SG	Sweden	57.63	18.28	975
11445	VK475_noUDG.SG	Sweden	57.63	18.28	975
11446	VK476_noUDG.SG	Sweden	57.63	18.28	975
11447	VK477_noUDG.SG	Sweden	57.63	18.28	975
11448	VK478_noUDG.SG	Sweden	57.63	18.28	975
11449	VK479_noUDG.SG	Sweden	57.63	18.28	975
11450	VK48_noUDG.SG	Sweden	57.63	18.28	975
11451	VK50_noUDG.SG	Sweden	57.63	18.28	975
11452	VK51_noUDG.SG	Sweden	57.63	18.28	975
11453	VK527_noUDG.SG	Sweden	59.86	17.65	900
11454	VK53_noUDG.SG	Sweden	57.63	18.28	975
11455	VK56_noUDG.SG	Sweden	57.34	18.19	975
11456	VK57_noUDG.SG	Sweden	57.34	18.19	975
11457	VK58_noUDG.SG	Sweden	57.34	18.19	975
11458	VK60_noUDG.SG	Sweden	57.34	18.19	975
11459	VK63_noUDG.SG	Sweden	57.34	18.19	975
11460	VK64_noUDG.SG	Sweden	57.34	18.19	975
11461	I5755	Switzerland	46.231707	7.351237	4175
11462	I5757	Switzerland	46.231707	7.351237	4175
11463	I5759	Switzerland	46.231707	7.351237	4175
11464	Bichon_noUDG.SG	Switzerland	47.09999847	6.8699998860000004	13698
11465	MX193	Switzerland	47.255	8.2158	4087
11466	RA54	Switzerland	47.1936	8.122	4498
11467	TU876_SX10	Switzerland	47.2266239	8.8184374	4550
11468	TU904_SX17	Switzerland	47.45	9.292	4344
11469	TU908_SX21	Switzerland	47.45	9.292	4327
11470	TU910_SX22	Switzerland	47.45	9.292	4949
11471	TU914_SX26	Switzerland	47.45	9.292	4322
11472	TU874_SX8	Switzerland	47.2266239	8.8184374	4573
11473	MX188	Switzerland	47.255	8.2158	4399
11474	MX189	Switzerland	47.255	8.2158	4058
11475	MX191	Switzerland	47.255	8.2158	4523
11476	MX196	Switzerland	47.255	8.2158	4495
11477	MX197	Switzerland	47.255	8.2158	4351
11478	MX198	Switzerland	47.255	8.2158	4509
11479	MX199	Switzerland	47.255	8.2158	4235
11480	MX298	Switzerland	47.45	9.292	4461
11481	RA64	Switzerland	47.587789	8.293325	4099
11482	TU905_SX18	Switzerland	47.45	9.292	2032
11483	TU907_SX20	Switzerland	47.45	9.292	3576
11484	TU911_SX23	Switzerland	47.45	9.292	3762
11485	MX195	Switzerland	47.255	8.2158	4225
11486	MX192	Switzerland	47.255	8.2158	4470
11487	MX190	Switzerland	47.255	8.2158	4530
11488	MX304	Switzerland	46.5835	6.5245	4675
11489	MX310	Switzerland	47.101	7.406	4672
11490	RA63	Switzerland	47.587789	8.293325	3970
11491	Aes1	Switzerland	47.465413	7.601691	4939
11492	Aes10	Switzerland	47.465413	7.601691	4833
11493	Aes13	Switzerland	47.465413	7.601691	4902
11494	Aes14	Switzerland	47.465413	7.601691	4897
11495	Aes16	Switzerland	47.465413	7.601691	4942
11496	Aes17	Switzerland	47.465413	7.601691	4878
11497	Aes18	Switzerland	47.465413	7.601691	4838
11498	Aes2	Switzerland	47.465413	7.601691	4885
11499	Aes20	Switzerland	47.465413	7.601691	4842
11500	Aes21	Switzerland	47.465413	7.601691	4825
11501	Aes22	Switzerland	47.465413	7.601691	4740
11502	Aes23	Switzerland	47.465413	7.601691	4722
11503	Aes24	Switzerland	47.465413	7.601691	4839
11504	Aes3	Switzerland	47.465413	7.601691	4919
11505	Aes4	Switzerland	47.465413	7.601691	4970
11506	Aes5	Switzerland	47.465413	7.601691	4906
11507	Aes6_d	Switzerland	47.465413	7.601691	4799
11508	Aes7_d	Switzerland	47.465413	7.601691	4750
11509	Aes8	Switzerland	47.465413	7.601691	4851
11510	Aes9	Switzerland	47.465413	7.601691	4848
11511	MX150	Switzerland	47.262067	7.659835	5164
11512	MX182	Switzerland	47.262067	7.659835	5158
11513	MX184	Switzerland	47.262067	7.659835	4950
11514	MX203	Switzerland	47.262067	7.659835	4950
11515	MX204	Switzerland	47.262067	7.659835	4950
11516	MX209	Switzerland	47.262067	7.659835	4950
11517	MX210	Switzerland	47.262067	7.659835	4950
11518	MX211	Switzerland	47.262067	7.659835	4992
11519	MX212	Switzerland	47.262067	7.659835	5165
11520	MX213	Switzerland	47.262067	7.659835	5125
11521	RA42	Switzerland	47.262067	7.659835	5165
11522	RA43	Switzerland	47.262067	7.659835	5122
11523	RA44	Switzerland	47.262067	7.659835	4828
11524	RA45	Switzerland	47.262067	7.659835	4975
11525	RA57	Switzerland	47.3122	7.3843	4806
11526	RA58	Switzerland	47.3122	7.3843	4865
11527	RA59.Furtwangler	Switzerland	47.3122	7.3843	4830
11528	RA61	Switzerland	47.3122	7.3843	4804
11529	RA62	Switzerland	47.3122	7.3843	4853
11530	TU875_SX9	Switzerland	47.0117074	7.2505417	6338
11531	TU877_SX11	Switzerland	47.0117074	7.2505417	6355
11532	Aes19	Switzerland	47.465413	7.601691	4825
11533	Aes15	Switzerland	47.465413	7.601691	4899
11534	MX219	Switzerland	47.262067	7.659835	5130
